"blockTimeRounded","days","playerIndex","parcelIndex","playerTotalFudTerms","playerChangeFudTerms","parcelTotalFudTerms","parcelChangeFudTerms","totalHarvesters","averageHarvesterLevel","totalReservoirs","averageReservoirLevel","totalAltars","averageAltarLevel","totalMakers","averageMakerLevel","destroyValueFudTerms","useCaseName","fudHarvesterLevels","fomoHarvesterLevels","alphaHarvesterLevels","kekHarvesterLevels","fudReservoirLevels","fomoReservoirLevels","alphaReservoirLevels","kekReservoirLevels"
27936000,743.7,1,0,3731038.0812256914,0,0,0,16,4.8125,4,3,1,6,1,3,69843.04587094067,"emptyParcelReservoirs","0,0,0,1,3,0,0,0,0","0,0,0,0,1,2,0,0,0","0,0,0,0,2,1,0,0,0","0,0,0,5,1,0,0,0,0","0,0,1,0,0,0,0,0,0","0,0,1,0,0,0,0,0,0","0,0,1,0,0,0,0,0,0","0,0,1,0,0,0,0,0,0"
27936000,743.7,2,0,3649167.2748206574,5.320000000094296,415428.99999998533,0,16,1,4,1,1,2,,,3640.662589776458,"emptyParcelReservoirs","4,0,0,0,0,0,0,0,0","3,0,0,0,0,0,0,0,0","3,0,0,0,0,0,0,0,0","6,0,0,0,0,0,0,0,0","1,0,0,0,0,0,0,0,0","1,0,0,0,0,0,0,0,0","1,0,0,0,0,0,0,0,0","1,0,0,0,0,0,0,0,0"
27936000,743.7,3,0,3659870.813094519,11.555555556435138,406210.6666627388,0,16,1,1,3,1,3,,,5170.035120375087,"emptyParcelReservoirs","16,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0","0,0,1,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0"
27948522,744,0,0,3733908.814040577,0,0,0,11,5.363636363636363,4,3,1,6,1,3,68245.82340779026,"emptyParcelReservoirs","0,1,0,0,0,2,0,0,0","0,0,0,1,0,2,0,0,0","0,0,0,0,0,2,0,0,0","0,0,0,0,1,2,0,0,0","0,0,1,0,0,0,0,0,0","0,0,1,0,0,0,0,0,0","0,0,1,0,0,0,0,0,0","0,0,1,0,0,0,0,0,0"
27948522,744,1,0,3731038.0812256914,0,0,0,16,4.8125,4,3,1,6,1,3,69843.04587094067,"emptyParcelReservoirs","0,0,0,1,3,0,0,0,0","0,0,0,0,1,2,0,0,0","0,0,0,0,2,1,0,0,0","0,0,0,5,1,0,0,0,0","0,0,1,0,0,0,0,0,0","0,0,1,0,0,0,0,0,0","0,0,1,0,0,0,0,0,0","0,0,1,0,0,0,0,0,0"
27948522,744,2,0,3649172.5948206573,5.320000000094296,415410.9999999854,0,16,1,4,1,1,2,,,3640.662589776458,"emptyParcelReservoirs","4,0,0,0,0,0,0,0,0","3,0,0,0,0,0,0,0,0","3,0,0,0,0,0,0,0,0","6,0,0,0,0,0,0,0,0","1,0,0,0,0,0,0,0,0","1,0,0,0,0,0,0,0,0","1,0,0,0,0,0,0,0,0","1,0,0,0,0,0,0,0,0"
27948522,744,3,0,3659882.3686500755,11.555555556435138,406188.4444405148,0,16,1,1,3,1,3,,,5170.035120375087,"emptyParcelReservoirs","16,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0","0,0,1,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0"
27961043,744.3,0,0,3733908.814040577,0,0,0,11,5.363636363636363,4,3,1,6,1,3,68245.82340779026,"emptyParcelReservoirs","0,1,0,0,0,2,0,0,0","0,0,0,1,0,2,0,0,0","0,0,0,0,0,2,0,0,0","0,0,0,0,1,2,0,0,0","0,0,1,0,0,0,0,0,0","0,0,1,0,0,0,0,0,0","0,0,1,0,0,0,0,0,0","0,0,1,0,0,0,0,0,0"
27961043,744.3,1,0,3731038.0812256914,0,0,0,16,4.8125,4,3,1,6,1,3,69843.04587094067,"emptyParcelReservoirs","0,0,0,1,3,0,0,0,0","0,0,0,0,1,2,0,0,0","0,0,0,0,2,1,0,0,0","0,0,0,5,1,0,0,0,0","0,0,1,0,0,0,0,0,0","0,0,1,0,0,0,0,0,0","0,0,1,0,0,0,0,0,0","0,0,1,0,0,0,0,0,0"
27961043,744.3,2,0,3649177.914820657,5.320000000094296,415392.9999999854,0,16,1,4,1,1,2,,,3640.662589776458,"emptyParcelReservoirs","4,0,0,0,0,0,0,0,0","3,0,0,0,0,0,0,0,0","3,0,0,0,0,0,0,0,0","6,0,0,0,0,0,0,0,0","1,0,0,0,0,0,0,0,0","1,0,0,0,0,0,0,0,0","1,0,0,0,0,0,0,0,0","1,0,0,0,0,0,0,0,0"
27961043,744.3,3,0,3659893.924205632,11.555555556435138,406166.2222182908,0,16,1,1,3,1,3,,,5170.035120375087,"emptyParcelReservoirs","16,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0","0,0,1,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0"
27973565,744.7,0,0,3733908.814040577,0,0,0,11,5.363636363636363,4,3,1,6,1,3,68245.82340779026,"emptyParcelReservoirs","0,1,0,0,0,2,0,0,0","0,0,0,1,0,2,0,0,0","0,0,0,0,0,2,0,0,0","0,0,0,0,1,2,0,0,0","0,0,1,0,0,0,0,0,0","0,0,1,0,0,0,0,0,0","0,0,1,0,0,0,0,0,0","0,0,1,0,0,0,0,0,0"
