"blockTimeRounded","days","playerIndex","parcelIndex","playerTotalFudTerms","playerChangeFudTerms","parcelTotalFudTerms","parcelChangeFudTerms","totalHarvesters","averageHarvesterLevel","totalReservoirs","averageReservoirLevel","totalAltars","averageAltarLevel","totalMakers","averageMakerLevel","destroyValueFudTerms","useCaseName"
137739,3.7,2,0,14551288.75,17.5,3644390,0,9,1,4,1.25,1,2,1,1,13575,"emptyParcelReservoirs"
137739,3.7,3,0,14572733.75,11,3644520,0,5,1,1,2,1,2,,,2820,"emptyParcelReservoirs"
150261,4,0,0,14552041.733333338,10.983333333744667,3644403.000000001,0,4,1.25,4,1.25,1,2,1,1,13195,"emptyParcelReservoirs"
150261,4,1,0,14551306.25,17.5,3644357,0,9,1,4,1.25,1,2,1,1,13575,"emptyParcelReservoirs"
150261,4,2,0,14551306.25,17.5,3644357,0,9,1,4,1.25,1,2,1,1,13575,"emptyParcelReservoirs"
150261,4,3,0,14572744.75,11,3644500,0,5,1,1,2,1,2,,,2820,"emptyParcelReservoirs"
162783,4.3,0,0,14552052.71666667,10.983333333744667,3644382.000000001,0,4,1.25,4,1.25,1,2,1,2,13195,"emptyParcelReservoirs"
162783,4.3,0,0,14551007.71666667,-1045,3644382.000000001,0,4,1.25,4,1.25,1,2,1,2,13195,"upgradeLowestLevelFomoReservoir"
162783,4.3,1,0,14551323.75,17.5,3644324.0000000005,0,9,1,4,1.25,1,2,1,2,13575,"emptyParcelReservoirs"
162783,4.3,1,0,14550278.75,-1045,3644324.0000000005,0,9,1,4,1.25,1,2,1,2,13575,"upgradeLowestLevelFomoReservoir"
162783,4.3,1,0,14550018.75,-260,3644324.0000000005,0,10,1,4,1.25,1,2,1,2,14097.5,"craftAndEquipFomoHarvester"
162783,4.3,1,0,14549758.75,-260,3644324.0000000005,0,11,1,4,1.25,1,2,1,2,14227.5,"craftAndEquipFomoHarvester"
162783,4.3,1,0,14549498.75,-260,3644324.0000000005,0,12,1,4,1.25,1,2,1,2,14357.5,"craftAndEquipFomoHarvester"
162783,4.3,2,0,14551323.75,17.5,3644324.0000000005,0,9,1,4,1.25,1,2,1,2,13575,"emptyParcelReservoirs"
162783,4.3,2,0,14550278.75,-1045,3644324.0000000005,0,9,1,4,1.25,1,2,1,2,13575,"upgradeLowestLevelFomoReservoir"
162783,4.3,2,0,14550018.75,-260,3644324.0000000005,0,10,1,4,1.25,1,2,1,2,14097.5,"craftAndEquipFomoHarvester"
